Authors,Author full names,Author(s) ID,Year,Cited by,DOI,Link,stage1_status,stage1_matched_kws,stage2_status,stage2_matched_kws,final_status
Boudellioua H.; Hamlaoui Y.; Tifouti L.; Pedraza F.,"Boudellioua, H. (56928425500); Hamlaoui, Y. (24435913400); Tifouti, L. (6506282611); Pedraza, F. (7003846918)",56928425500; 24435913400; 6506282611; 7003846918,2019,78,10.1016/j.apsusc.2018.12.164,https://www.scopus.com/pages/publications/85058711957?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Xu J.; Hu W.; Xie Z.-H.; Munroe P.,"Xu, Jiang (7407007224); Hu, Wei (57109611400); Xie, Zong-Han (13104456800); Munroe, Paul (7005376445)",7407007224; 57109611400; 13104456800; 7005376445,2016,47,10.1016/j.surfcoat.2016.04.004,https://www.scopus.com/pages/publications/84964318361?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Wei L.; Li J.; Zhang Y.; Lai H.,"Wei, Liangyu (57211713151); Li, Jingyuan (55861649100); Zhang, Yuan (56549073400); Lai, Huiying (57200517494)",57211713151; 55861649100; 56549073400; 57200517494,2020,65,10.1016/j.matchemphys.2019.122441,https://www.scopus.com/pages/publications/85074890412?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Shi T.; Kong J.; Wang X.; Li X.,"Shi, Tian (56589445700); Kong, Jianyi (24831585700); Wang, Xingdong (51162089600); Li, Xuewu (56274760000)",56589445700; 24831585700; 51162089600; 56274760000,2016,43,10.1016/j.apsusc.2016.07.125,https://www.scopus.com/pages/publications/84979732936?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
He W.; Liu Y.; Ye J.; Wang G.,"He, Wang (57202851109); Liu, Ying (55875886000); Ye, Jinwen (8444033900); Wang, Guangrui (56518388100)",57202851109; 55875886000; 8444033900; 56518388100,2018,38,10.1007/s10854-018-9538-6,https://www.scopus.com/pages/publications/85049578583?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Pereira G.S.; Koga G.Y.; Avila J.A.; Bittencourt I.M.; Fernandez F.; Miyazaki M.H.; Botta W.J.; Bose Filho W.W.,"Pereira, Gualter Silva (57203221588); Koga, Guilherme Yuuki (56228614100); Avila, Julian Arnaldo (36945137300); Bittencourt, Icaro Marino (57214181323); Fernandez, Fernando (47161069300); Miyazaki, Marcos Hideki (57216768803); Botta, Walter José (7003678450); Bose Filho, Waldek Wladimir (6505818876)",57203221588; 56228614100; 36945137300; 57214181323; 47161069300; 57216768803; 7003678450; 6505818876,2021,55,10.1016/j.matchemphys.2021.124930,https://www.scopus.com/pages/publications/85110569024?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Sun Q.; Han Q.; Liu X.; Xu W.; Li J.,"Sun, Qingqing (56643597300); Han, Qingyou (56028292500); Liu, Xingtao (59119146100); Xu, Wilson (56222309400); Li, Jie (27169736200)",56643597300; 56028292500; 59119146100; 56222309400; 27169736200,2017,63,10.1016/j.surfcoat.2017.08.028,https://www.scopus.com/pages/publications/85029317456?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Zhang X.; Hu L.; Li C.; Liu J.; Pan G.,"Zhang, Xinbo (57210971650); Hu, Lianjun (57210103566); Li, Can (57212222995); Liu, Jianjun (57197721779); Pan, Guofeng (8631964000)",57210971650; 57210103566; 57212222995; 57197721779; 8631964000,2021,39,10.1016/j.molliq.2021.115502,https://www.scopus.com/pages/publications/85100409117?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Ghaderi M.; Saadatabadi A.R.; Mahdavian M.; Haddadi S.A.,"Ghaderi, Mohammad (57526008100); Saadatabadi, Ahmad Ramazani (7006466561); Mahdavian, Mohammad (8670553000); Haddadi, Seyyed Arash (56295276800)",57526008100; 7006466561; 8670553000; 56295276800,2022,35,10.1021/acs.langmuir.2c01801,https://www.scopus.com/pages/publications/85138623446?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Baghery P.; Farzam M.; Mousavi A.B.; Hosseini M.,"Baghery, P. (36082348000); Farzam, M. (36164071100); Mousavi, A.B. (58603083700); Hosseini, M. (7102477693)",36082348000; 36164071100; 58603083700; 7102477693,2010,287,10.1016/j.surfcoat.2010.04.061,https://www.scopus.com/pages/publications/77953912584?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Fernández A.G.; Cabeza L.F.,"Fernández, Angel G. (35477005700); Cabeza, Luisa F. (7004085845)",35477005700; 7004085845,2020,35,10.3390/coatings10020138,https://www.scopus.com/pages/publications/85080892847?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Venkateswarlu K.; Rameshbabu N.; Sreekanth S.; Bose A.C.; Muthupandi V.; Babu N.K.; Subramanian S.,"Venkateswarlu, K. (36905661400); Rameshbabu, N. (9941593200); Sreekanth, S. (57201505522); Bose, A.C. (7202210416); Muthupandi, V. (6603483259); Babu, N.K. (20336511500); Subramanian, S. (54974273100)",36905661400; 9941593200; 57201505522; 7202210416; 6603483259; 20336511500; 54974273100,2012,85,10.1016/j.apsusc.2012.03.118,https://www.scopus.com/pages/publications/84861096003?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Benhiba F.; Sebbar N.K.; Bourazmi H.; Belghiti M.E.; Hsissou R.; Hökelek T.; Bellaouchou A.; Guenbour A.; Warad I.; Oudda H.; Zarrouk A.; Essassi E.M.,"Benhiba, F. (56368215200); Sebbar, N.K. (59246295200); Bourazmi, H. (56367749500); Belghiti, M.E. (54381512300); Hsissou, R. (57193233249); Hökelek, T. (7005267373); Bellaouchou, A. (6506664889); Guenbour, A. (56025457900); Warad, I. (6506402060); Oudda, H. (56008990500); Zarrouk, A. (36125763200); Essassi, E.M. (7005744476)",56368215200; 59246295200; 56367749500; 54381512300; 57193233249; 7005267373; 6506664889; 56025457900; 6506402060; 56008990500; 36125763200; 7005744476,2021,108,10.1016/j.ijhydene.2021.05.091,https://www.scopus.com/pages/publications/85107995666?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Chraka A.; Ben Seddik N.; Raissouni I.; Kassout J.; Choukairi M.; Ezzaki M.; Zaraali O.; Belcadi H.; Janoub F.; Ibn Mansour A.; Benmessaoud M.; Bouchta D.,"Chraka, Anas (57215780309); Ben Seddik, Nordin (57215775171); Raissouni, Ihssane (14629501100); Kassout, Jalal (57220319961); Choukairi, Mohamed (22957013400); Ezzaki, Mustapha (57219665366); Zaraali, Oulya (57196423686); Belcadi, Hasna (57215772491); Janoub, Fatima (58352153300); Ibn Mansour, Ahmed (6504210784); Benmessaoud, Mohammed (57151142600); Bouchta, Dounia (6505991748)",57215780309; 57215775171; 14629501100; 57220319961; 22957013400; 57219665366; 57196423686; 57215772491; 58352153300; 6504210784; 57151142600; 6505991748,2023,46,10.1016/j.molliq.2023.122715,https://www.scopus.com/pages/publications/85166912277?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Bobby Kannan M.; Dietzel W.; Zeng R.; Zettler R.; dos Santos J.F.,"Bobby Kannan, M. (55658385800); Dietzel, W. (7003474028); Zeng, R. (22636567500); Zettler, R. (8907717900); dos Santos, J.F. (25942239600)",55658385800; 7003474028; 22636567500; 8907717900; 25942239600,2007,83,10.1016/j.msea.2007.01.065,https://www.scopus.com/pages/publications/34247096040?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Hao L.; Zhang S.; Dong J.; Ke W.,"Hao, Long (24075689200); Zhang, Sixun (22735819900); Dong, Junhua (8361452800); Ke, Wei (36960334100)",24075689200; 22735819900; 8361452800; 36960334100,2012,51,10.1007/s11661-011-0977-4,https://www.scopus.com/pages/publications/84860245921?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Ech-chihbi E.; Es-Sounni B.; Kerdoune C.; Mouhib A.; Bakhouch M.; Salim R.; Salghi R.; Hammouti B.; Mazoir N.; Chafiq M.; Chaouiki A.; Ko Y.G.,"Ech-chihbi, Elhachmia (57190949803); Es-Sounni, Bouchra (57224784937); Kerdoune, Chaimae (59279250900); Mouhib, Ayoub (58726040000); Bakhouch, Mohamed (38761061800); Salim, Rajae (57190949509); Salghi, Rachid (6602839432); Hammouti, Belkheir (7004604370); Mazoir, Noureddine (23035575000); Chafiq, Maryam (57212495512); Chaouiki, Abdelkarim (57195574848); Ko, Young Gun (26643535500)",57190949803; 57224784937; 59279250900; 58726040000; 38761061800; 57190949509; 6602839432; 7004604370; 23035575000; 57212495512; 57195574848; 26643535500,2024,39,10.1016/j.colsurfa.2024.135073,https://www.scopus.com/pages/publications/85201602056?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Pang X.; Zhitomirsky I.,"Pang, X. (7101874503); Zhitomirsky, I. (7006128752)",7101874503; 7006128752,2008,120,10.1016/j.surfcoat.2008.01.022,https://www.scopus.com/pages/publications/41849091903?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Ferkous H.; Djellali S.; Sahraoui R.; Benguerba Y.; Behloul H.; Çukurovali A.,"Ferkous, Hana (57215929984); Djellali, Souad (26532736700); Sahraoui, Rachid (43261657300); Benguerba, Yacine (35784090300); Behloul, Hamza (57215925469); Çukurovali, Alaaddin (7003369208)",57215929984; 26532736700; 43261657300; 35784090300; 57215925469; 7003369208,2020,83,10.1016/j.molliq.2020.112957,https://www.scopus.com/pages/publications/85082383331?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Höhn S.; Virtanen S.; Boccaccini A.R.,"Höhn, Sarah (56462537500); Virtanen, Sannakaisa (35617634700); Boccaccini, Aldo R. (55937239600)",56462537500; 35617634700; 55937239600,2019,138,10.1016/j.apsusc.2018.08.173,https://www.scopus.com/pages/publications/85053313014?origin=resultslist,dropped_stage1,,not_processed_stage2,,dropped — no caption keywords (stage 1)
Zakaria K.; Abbas M.A.; Bedair M.A.,"Zakaria, K. (56462568600); Abbas, Mohamed A. (56785206500); Bedair, Mahmoud A. (55776154300)",56462568600; 56785206500; 55776154300,2022,80,10.1016/j.molliq.2022.118689,https://www.scopus.com/pages/publications/85124272175?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
KM S.; Praveen B.M.; Devendra B.K.,"KM, Shwetha (59228959400); Praveen, B.M. (56227331500); Devendra, Bharath K. (57265358900)",59228959400; 56227331500; 57265358900,2024,193,10.1016/j.rsurfi.2024.100258,https://www.scopus.com/pages/publications/85199313429?origin=resultslist,dropped_stage1,,not_processed_stage2,,dropped — no caption keywords (stage 1)
Asefi D.; Mahmoodi N.M.; Arami M.,"Asefi, Dourna (26634807700); Mahmoodi, Niyaz Mohammad (9733238800); Arami, Mokhtar (9738563200)",26634807700; 9733238800; 9738563200,2010,118,10.1016/j.colsurfa.2009.12.019,https://www.scopus.com/pages/publications/74149092283?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Salhi A.; Tighadouini S.; El-Massaoudi M.; Elbelghiti M.; Bouyanzer A.; Radi S.; El Barkany S.; Bentiss F.; Zarrouk A.,"Salhi, A. (56549696600); Tighadouini, S. (36519911700); El-Massaoudi, M. (6506152212); Elbelghiti, M. (54381512300); Bouyanzer, A. (55962178500); Radi, S. (6701440754); El Barkany, S. (35434818900); Bentiss, F. (7003344899); Zarrouk, A. (36125763200)",56549696600; 36519911700; 6506152212; 54381512300; 55962178500; 6701440754; 35434818900; 7003344899; 36125763200,2017,151,10.1016/j.molliq.2017.10.040,https://www.scopus.com/pages/publications/85032876014?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Ling L.; Cai S.; Zuo Y.; Tian M.; Meng T.; Tian H.; Bao X.; Xu G.,"Ling, Lei (57225173329); Cai, Shu (57223655878); Zuo, You (57650759000); Tian, Meng (59081585900); Meng, Tengfei (57735629700); Tian, Hao (58830690100); Bao, Xiaogang (56245684800); Xu, Guohua (55726299100)",57225173329; 57223655878; 57650759000; 59081585900; 57735629700; 58830690100; 56245684800; 55726299100,2022,35,10.1016/j.colsurfb.2022.112810,https://www.scopus.com/pages/publications/85137159581?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Abreu C.M.; Cristóbal M.J.; Figueroa R.; Pena G.,"Abreu, C.M. (7006273602); Cristóbal, M.J. (57217604474); Figueroa, R. (35368380300); Pena, G. (36992872400)",7006273602; 57217604474; 35368380300; 36992872400,2015,51,10.1016/j.apsusc.2014.11.111,https://www.scopus.com/pages/publications/84921651604?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Joseph A.; Gautham V.; Akshay K.S.; Sajith V.,"Joseph, Antony (57209715538); Gautham, V. (58691027400); Akshay, K.S. (60002223700); Sajith, V. (16426553800)",57209715538; 58691027400; 60002223700; 16426553800,2022,74,10.1016/j.surfcoat.2022.128612,https://www.scopus.com/pages/publications/85132841990?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Alahiane M.; Oukhrib R.; Ait Albrimi Y.; Abou Oualid H.; Idouhli R.; Nahlé A.; Berisha A.; Azzallou N.Z.; Hamdani M.,"Alahiane, Mustapha (57219947885); Oukhrib, Rachid (56938876400); Ait Albrimi, Youssef (54784179800); Abou Oualid, Hicham (57219011532); Idouhli, Rachid (57191503200); Nahlé, Ayssar (6603539686); Berisha, Avni (6602750115); Azzallou, Nizar Z. (57941390700); Hamdani, Mohamed (7003896656)",57219947885; 56938876400; 54784179800; 57219011532; 57191503200; 6603539686; 6602750115; 57941390700; 7003896656,2023,66,10.1016/j.apsusc.2022.155755,https://www.scopus.com/pages/publications/85142896834?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Petrossians A.; Whalen Iii J.J.; Weiland J.D.; Mansfeld F.,"Petrossians, Artin (37061642600); Whalen Iii, John J. (9335897800); Weiland, James D. (7006322846); Mansfeld, Florian (7101720863)",37061642600; 9335897800; 7006322846; 7101720863,2011,80,10.1149/1.3559477,https://www.scopus.com/pages/publications/79953218765?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Zhang J.; Kong L.-B.; Cai J.-J.; Luo Y.-C.; Kang L.,"Zhang, Jing (57196379385); Kong, Ling-Bin (7201532676); Cai, Jian-Jun (35387418900); Luo, Yong-Chun (8930735000); Kang, Long (8713651200)",57196379385; 7201532676; 35387418900; 8930735000; 8713651200,2010,46,10.1007/s10008-010-1035-7,https://www.scopus.com/pages/publications/77956394178?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Hamdy A.S.,"Hamdy, Abdel Salam (57950938400)",57950938400,2008,53,10.1016/j.surfcoat.2008.08.070,https://www.scopus.com/pages/publications/55049121057?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Chu H.-L.; Qiu S.-J.; Tian Q.-F.; Sun L.-X.; Zhang Y.; Xu F.; Liu Y.-Y.; Qi Y.-N.; Fan M.-Q.,"Chu, Hai-Liang (14321382200); Qiu, Shu-Jun (16745117200); Tian, Qi-Feng (7102891963); Sun, Li-Xian (7403957738); Zhang, Yao (56839253900); Xu, Fen (7401695286); Liu, Ying-Ya (54789086300); Qi, Yan-Ni (22735084000); Fan, Mei-Qiang (59157679500)",14321382200; 16745117200; 7102891963; 7403957738; 56839253900; 7401695286; 54789086300; 22735084000; 59157679500,2007,45,10.1016/j.ijhydene.2007.07.059,https://www.scopus.com/pages/publications/36549082500?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Xavier J.R.; Vinodhini S.P.; Ramesh B.,"Xavier, Joseph Raj (37065226800); Vinodhini, S.P. (57190121543); Ramesh, B. (57210717171)",37065226800; 57190121543; 57210717171,2024,44,10.1016/j.polymdegradstab.2024.110847,https://www.scopus.com/pages/publications/85195044576?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Maranescu B.; Plesu N.; Visa A.,"Maranescu, Bianca (13411003000); Plesu, Nicoleta (6602245458); Visa, Aurelia (6602795583)",13411003000; 6602245458; 6602795583,2019,43,10.1016/j.apsusc.2019.143734,https://www.scopus.com/pages/publications/85071661883?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
BAKHSHESHI-RAD H.R.; HAMZAH E.; ISMAIL A.F.; AZIZ M.; KARAMIAN E.; IQBAL N.,"BAKHSHESHI-RAD, H.R. (54392539900); HAMZAH, E. (9235428300); ISMAIL, A.F. (7201548542); AZIZ, M. (24765965400); KARAMIAN, E. (35191707900); IQBAL, N. (55523102991)",54392539900; 9235428300; 7201548542; 24765965400; 35191707900; 55523102991,2018,37,10.1016/S1003-6326(18)64797-1,https://www.scopus.com/pages/publications/85054402447?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Cheng Y.; Pang X.; Gao K.; Yang H.; Volinsky A.A.,"Cheng, Yuanyuan (55943159800); Pang, Xiaolu (18042267700); Gao, Kewei (59662781700); Yang, Huisheng (18042744600); Volinsky, Alex A. (7003659885)",55943159800; 18042267700; 59662781700; 18042744600; 7003659885,2014,36,10.1016/j.tsf.2013.10.133,https://www.scopus.com/pages/publications/84890311463?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Xia X.C.; Cao X.K.; Cai G.Y.; Jiang D.; Zhang F.; Dong Z.H.,"Xia, Xian Chao (57205154679); Cao, Xiang Kang (57210206261); Cai, Guang Yi (57192917883); Jiang, Dan (57197793065); Zhang, Fei (57224644916); Dong, Ze Hua (7402274488)",57205154679; 57210206261; 57192917883; 57197793065; 57224644916; 7402274488,2021,51,10.1016/j.colsurfa.2021.127323,https://www.scopus.com/pages/publications/85113690560?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Wang H.-L.; Liu L.-Y.; Dou Y.; Zhang W.-Z.; Jiang W.-F.,"Wang, Hui-Long (55966698300); Liu, Ling-Yun (57219139363); Dou, Yong (55869724000); Zhang, Wen-Zhu (59884838000); Jiang, Wen-Feng (55376235800)",55966698300; 57219139363; 55869724000; 59884838000; 55376235800,2013,81,10.1016/j.apsusc.2013.09.079,https://www.scopus.com/pages/publications/84887439522?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Kandalkar S.G.; Lee H.-M.; Chae H.; Kim C.-K.,"Kandalkar, Sunil G. (15834384100); Lee, Hae-Min (57214767108); Chae, Heeyeop (10244392100); Kim, Chang-Koo (35422412200)",15834384100; 57214767108; 10244392100; 35422412200,2011,62,10.1016/j.materresbull.2010.09.041,https://www.scopus.com/pages/publications/78649631273?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Gu Y.; Chen C.-F.; Bandopadhyay S.; Ning C.; Zhang Y.; Guo Y.,"Gu, Yanhong (55122750500); Chen, Cheng-Fu (56783395100); Bandopadhyay, Sukumar (7006738569); Ning, Chengyun (9238411800); Zhang, Yongjun (60395027000); Guo, Yuanjun (57218110678)",55122750500; 56783395100; 7006738569; 9238411800; 60395027000; 57218110678,2012,145,10.1016/j.apsusc.2012.03.016,https://www.scopus.com/pages/publications/84862786795?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Cui Y.; Zhao X.; Guo R.,"Cui, Yan (57199446830); Zhao, Xiaoli (56270610000); Guo, Ruisong (7201990229)",57199446830; 56270610000; 7201990229,2010,82,10.1016/j.materresbull.2010.03.008,https://www.scopus.com/pages/publications/77954217018?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Deyab M.A.,"Deyab, M.A. (8703906700)",8703906700,2018,74,10.1016/j.molliq.2018.02.019,https://www.scopus.com/pages/publications/85041520924?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Liu Y.W.; Wang Z.Y.; Cao G.W.; Cao Y.; Huo Y.,"Liu, Y.W. (59647234700); Wang, Z.Y. (23096008000); Cao, G.W. (56051979600); Cao, Y. (57194766097); Huo, Y. (57194777896)",59647234700; 23096008000; 56051979600; 57194766097; 57194777896,2017,48,10.1016/j.matchemphys.2017.05.043,https://www.scopus.com/pages/publications/85024406174?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Belkaid S.; Ladjouzi M.A.; Hamdani S.,"Belkaid, Souad (36112840700); Ladjouzi, Mohamed Arezki (16031050100); Hamdani, Samir (26531054000)",36112840700; 16031050100; 26531054000,2011,52,10.1007/s10008-010-1118-5,https://www.scopus.com/pages/publications/79952008568?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
